OBJECTID,PlotKey,RecKey,DateModified,FormType,FormDate,LineKey,Observer,Recorder,DataEntry,DataErrorChecking,SoilStabSubSurface,Notes,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
59519,COS05000_2019_SD-339,COS05000_2019_SD-339,5/31/2019 23:26:59,,5/30/2019 6:00:00,COS05000_2019_SD-339,PhoebeRoberts,BrandiWheeler,,,,A soil scientist was in the field and ran the soil stability test. Gps will be center of plot.,2019-09-01,COS05000_2019_SD-3392019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{8E1437D9-81E1-4E8D-A82D-C0389FE5DA63}
59525,COS05000_2019_SD-350,COS05000_2019_SD-350,6/4/2019 14:42:19,,5/29/2019 6:00:00,COS05000_2019_SD-350,TaylorPrentice,TaylorPrentice,,,,Plot center is the gps units for soil stability,2019-09-01,COS05000_2019_SD-3502019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{30250041-BFE8-49BC-ACA6-38A52AFF4911}
59534,COS05000_2019_SS-246,COS05000_2019_SS-246,6/8/2019 13:45:18,,6/6/2019 6:00:00,COS05000_2019_SS-246,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_SS-2462019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{E58F79EF-B4EF-46F5-ABF6-3AFCD241FCE5}
59535,COS05000_2019_SD-341,COS05000_2019_SD-341,6/8/2019 13:45:20,,6/5/2019 6:00:00,COS05000_2019_SD-341,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_SD-3412019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{747BDB6E-3AEE-4842-B18B-E1AE26FAC412}
59536,COS05000_2019_SD-338,COS05000_2019_SD-338,6/8/2019 13:45:21,,6/5/2019 6:00:00,COS05000_2019_SD-338,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SD-3382019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{A1C9F811-AA65-4402-8821-AB138A85F5BC}
59537,COS05000_2019_MMS-079,COS05000_2019_MMS-079,6/8/2019 14:02:51,,6/7/2019 6:00:00,COS05000_2019_MMS-079,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_MMS-0792019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{1F9B19B6-F0DA-4F47-8E9F-4A489C1502B7}
59547,COS05000_2019_SD-337,COS05000_2019_SD-337,6/11/2019 14:59:11,,6/8/2019 6:00:00,COS05000_2019_SD-337,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SD-3372019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{65048257-2DBA-4C30-90AE-A8DE90B0CFC1}
59548,COS05000_2019_SD-336,COS05000_2019_SD-336,6/11/2019 17:44:11,,6/10/2019 6:00:00,COS05000_2019_SD-336,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SD-3362019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{B84A0EE9-7498-4E5C-8676-CEC0E065F7D2}
59549,COS05000_2019_SS-242,COS05000_2019_SS-242,6/11/2019 17:44:16,,6/10/2019 6:00:00,COS05000_2019_SS-242,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{9CF14B4D-498C-47C2-8013-090B554D1D0D}
59550,COS05000_2018_SD-329,COS05000_2018_SD-329,6/11/2019 17:44:18,,6/9/2019 6:00:00,COS05000_2018_SD-329,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2018_SD-3292019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{02C171C8-256C-4765-81FC-3DC9862DF559}
59584,COS05000_2019_OT-112,COS05000_2019_OT-112,6/19/2019 14:06:26,,6/18/2019 6:00:00,COS05000_2019_OT-112,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_OT-1122019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{B01E4081-18B6-4DAC-B48E-14C4AFA70075}
59589,COS05000_2019_SD-344,COS05000_2019_SD-344,6/20/2019 22:29:43,,6/20/2019 6:00:00,COS05000_2019_SD-344,PhoebeRoberts,PhoebeRoberts,,,,Lots of soil crust and lichen at this plot,2019-09-01,COS05000_2019_SD-3442019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{CABDBEAD-DA0E-4719-80E7-1F1B0D3E29FC}
59590,COS05000_2019_SS-245,COS05000_2019_SS-245,6/20/2019 22:29:47,,6/19/2019 6:00:00,COS05000_2019_SS-245,TaylorPrentice,TaylorPrentice,,,,,2019-09-01,COS05000_2019_SS-2452019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{C3D6816F-0348-4A61-8CC4-1569D6F97F1A}
59591,COS05000_2019_SD-348,COS05000_2019_SD-348,6/20/2019 22:41:22,,6/19/2019 6:00:00,COS05000_2019_SD-348,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SD-3482019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{50D68242-A296-4994-BCCC-BC92F1844B60}
59596,COS05000_2019_SD-340,COS05000_2019_SD-340,6/21/2019 19:14:27,,6/21/2019 6:00:00,COS05000_2019_SD-340,TaylorPrentice,TaylorPrentice,,,,,2019-09-01,COS05000_2019_SD-3402019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{34E5032F-86A6-4013-9E92-2F332B86B5A1}
59637,COS05000_2019_PJ-136,COS05000_2019_PJ-136,6/28/2019 16:07:24,,6/26/2019 6:00:00,COS05000_2019_PJ-136,PhoebeRoberts,PhoebeRoberts,,,,"Mainly duff (unable to sample, class 1) or organic matter (class 6, hydrophobic)",2019-09-01,COS05000_2019_PJ-1362019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{4832504F-A60D-4059-B51F-1475F56CB265}
59638,COS05000_2019_MMS-076,COS05000_2019_MMS-076,6/28/2019 16:07:25,,6/25/2019 6:00:00,COS05000_2019_MMS-076,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_MMS-0762019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{81C8DC10-3FB1-4BDD-82BC-04975924249D}
59640,COS05000_2019_SS-237,COS05000_2019_SS-237,6/30/2019 20:06:24,,6/29/2019 6:00:00,COS05000_2019_SS-237,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SS-2372019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{114BCD30-B1B4-4E8A-9622-B53B2EAC2806}
59641,COS05000_2019_RI-194,COS05000_2019_RI-194,6/30/2019 20:15:19,,6/30/2019 6:00:00,COS05000_2019_RI-194,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_RI-1942019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{2F1879C8-D090-4466-86B2-0FD459F2535F}
59678,COS05000_2019_GR-022,COS05000_2019_GR-022,7/9/2019 19:58:55,,7/7/2019 6:00:00,COS05000_2019_GR-022,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_GR-0222019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{BB43A590-99F5-47D4-B3CC-02768A09F741}
59679,COS05000_2019_PJ-137,COS05000_2019_PJ-137,7/9/2019 20:09:40,,7/8/2019 6:00:00,COS05000_2019_PJ-137,BrandiWheeler,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_PJ-1372019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{4949AF14-96D7-4B4C-B47A-8EFD33E2838F}
59680,COS05000_2019_SS-247,COS05000_2019_SS-247,7/9/2019 20:09:41,,7/7/2019 6:00:00,COS05000_2019_SS-247,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SS-2472019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{4DB8564B-C305-4FF1-B838-08843DBDED46}
59681,COS05000_2019_PJ-140,COS05000_2019_PJ-140,7/9/2019 20:09:48,,7/6/2019 6:00:00,COS05000_2019_PJ-140,TaylorPrentice,TaylorPrentice,,,,,2019-09-01,COS05000_2019_PJ-1402019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{5C51E878-8E41-4849-B178-59F26D648170}
59682,COS05000_2019_SD-342,COS05000_2019_SD-342,7/9/2019 20:09:56,,7/6/2019 6:00:00,COS05000_2019_SD-342,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_SD-3422019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{733B7947-92B0-45DB-9A56-33555782C7FF}
59743,COS05000_2019_SD-343,COS05000_2019_SD-343,7/24/2019 15:55:25,,7/23/2019 6:00:00,COS05000_2019_SD-343,PhoebeRoberts,PhoebeRoberts,,,,Plot moved 50m north,2019-09-01,COS05000_2019_SD-3432019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{16B7A828-E0E5-460F-86C5-658192C88334}
59744,COS05000_2019_SS-248,COS05000_2019_SS-248,7/24/2019 15:55:27,,7/21/2019 6:00:00,COS05000_2019_SS-248,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SS-2482019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{62FCD3BC-0707-4058-A77F-D3554077F037}
59745,COS05000_2019_RI-195,COS05000_2019_RI-195,7/24/2019 15:55:28,,7/22/2019 6:00:00,COS05000_2019_RI-195,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_RI-1952019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{83ACED2D-7FDA-42E6-84E9-F44B4233B4D5}
59746,COS05000_2019_SS-251,COS05000_2019_SS-251,7/24/2019 15:55:29,,7/19/2019 6:00:00,COS05000_2019_SS-251,PhoebeRoberts,PhoebeRoberts,,,,cyanobacteria very common at this site,2019-09-01,COS05000_2019_SS-2512019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{B36A0605-DCF4-4EEF-B75D-5114CD3A4B0F}
59747,COS05000_2019_RI-196,COS05000_2019_RI-196,7/24/2019 15:56:31,,7/20/2019 6:00:00,COS05000_2019_RI-196,TaylorPrentice,TaylorPrentice,,,,,2019-09-01,COS05000_2019_RI-1962019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{5176E6E0-89B2-4C67-A1FC-AD9061BF7FF1}
59748,COS05000_2019_SS-240,COS05000_2019_SS-240,7/24/2019 15:56:34,,7/18/2019 6:00:00,COS05000_2019_SS-240,TaylorPrentice,TaylorPrentice,,,,Dense cyanobacteria,2019-09-01,COS05000_2019_SS-2402019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{6CA43AA3-36EB-4DFB-9275-9F1474B3AE8B}
59749,COS05000_2019_SS-252,COS05000_2019_SS-252,7/24/2019 16:35:50,,7/22/2019 6:00:00,COS05000_2019_SS-252,BrandiWheeler,TaylorPrentice,,,,,2019-09-01,COS05000_2019_SS-2522019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{AF7788B0-9136-47B2-84AA-E1BC642BEAED}
59800,COS05000_2019_PJ-138,COS05000_2019_PJ-138,8/4/2019 15:00:51,,8/3/2019 6:00:00,COS05000_2019_PJ-138,TaylorPrentice,TaylorPrentice,,,,Lots of duff and gravel cover ,2019-09-01,COS05000_2019_PJ-1382019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{ED8A67A9-233B-4413-8F99-03A2D3F10715}
59801,COS05000_2019_SS-243,COS05000_2019_SS-243,8/4/2019 15:00:52,,8/1/2019 6:00:00,COS05000_2019_SS-243,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{26175F57-4997-4812-AF3B-696DA3FCD845}
59802,COS05000_2019_SS-239,COS05000_2019_SS-239,8/4/2019 15:01:16,,8/2/2019 6:00:00,COS05000_2019_SS-239,BrandiWheeler,PhoebeRoberts,,,,Transect 1 position 6 soil ped collected under woody litter ,2019-09-01,COS05000_2019_SS-2392019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{805B1C24-5493-4A26-B2E5-A3E31D8746BA}
59803,COS05000_2019_SD-347,COS05000_2019_SD-347,8/4/2019 15:01:17,,8/1/2019 6:00:00,COS05000_2019_SD-347,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2019_SD-3472019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{40239DB1-370A-4469-9568-9C8650BFA4B4}
59814,COS05000_2020_MMS-081,COS05000_2020_MMS-081,8/6/2019 0:37:27,,8/5/2019 6:00:00,COS05000_2020_MMS-081,TaylorPrentice,BrandiWheeler,,,,,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{70AF2EFF-7BF0-4D20-B6B3-D00461927DC4}
59815,COS05000_2019_SS-244,COS05000_2019_SS-244,8/6/2019 0:37:28,,8/4/2019 6:00:00,COS05000_2019_SS-244,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{C2BD2766-EA32-467F-AA9A-260717C0CD18}
59821,COS05000_2020_MC-048,COS05000_2020_MC-048,8/7/2019 17:54:27,,8/6/2019 6:00:00,COS05000_2020_MC-048,PhoebeRoberts,PhoebeRoberts,,,,Prominant O horizon throughout plot. Soil crust samples were not possible to obtain. ,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{833136CC-3B51-4A7F-AF9B-961CE180DCC4}
59872,COS05000_2020_MMS-082,COS05000_2020_MMS-082,8/17/2019 22:24:06,,8/17/2019 6:00:00,COS05000_2020_MMS-082,TaylorPrentice,BrandiWheeler,,,,,2019-09-01,COS05000_2020_MMS-0822019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{5D38F555-C618-43B2-BE84-4276B73B6C9D}
59873,COS05000_2019_SS-238,COS05000_2019_SS-238,8/17/2019 22:24:16,,8/16/2019 6:00:00,COS05000_2019_SS-238,BrandiWheeler,TaylorPrentice,,,,,2019-09-01,COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{5CB007E8-5EB7-49A4-B033-FA9A04F45F6A}
59874,COS05000_2020_SS-254,COS05000_2020_SS-254,8/17/2019 22:24:17,,8/15/2019 6:00:00,COS05000_2020_SS-254,PhoebeRoberts,TaylorPrentice,,,,,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{C1778C02-295B-46B2-9202-0CEF395EF620}
59909,COS05000_2020_MC-049,COS05000_2020_MC-049,8/26/2019 13:56:54,,8/25/2019 6:00:00,COS05000_2020_MC-049,TaylorPrentice,PhoebeRoberts,,,,"Very thick oakbrush, prominant O horizon in many areas",2019-09-01,COS05000_2020_MC-0492019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{5ABE10E6-DE9D-4ADC-8CEB-13F2C622D8AA}
59910,COS05000_2020_SD-354,COS05000_2020_SD-354,8/26/2019 13:57:15,,8/23/2019 6:00:00,COS05000_2020_SD-354,TaylorPrentice,TaylorPrentice,,,,In the bottom of an old open pit mine,2019-09-01,COS05000_2020_SD-3542019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{CC2FC516-2FCC-4D4C-8A8D-6B55598983CC}
59911,COS05000_2020_PJ-141,COS05000_2020_PJ-141,8/26/2019 14:37:18,,8/24/2019 18:00:00,COS05000_2020_PJ-141,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2020_PJ-1412019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{324CD4E0-E06B-45E7-A503-90996FF409D0}
59915,COS05000_2020_SD-353,COS05000_2020_SD-353,8/27/2019 14:07:58,,8/26/2019 18:00:00,COS05000_2020_SD-353,BrandiWheeler,BrandiWheeler,,,,,2019-09-01,COS05000_2020_SD-3532019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{C45DA52F-FC0C-48AF-8D5A-F669A9FD2754}
59919,COS05000_2019_PP-172,COS05000_2019_PP-172,8/28/2019 23:16:52,,8/28/2019 6:00:00,COS05000_2019_PP-172,PhoebeRoberts,PhoebeRoberts,,,,Exposed bedrock in many areas,2019-09-01,COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{70FD6B0E-6C16-42EF-8D99-7E2416A2C628}
59951,COS05000_2020_SD-352,COS05000_2020_SD-352,9/4/2019 23:27:40,,9/4/2019 18:00:00,COS05000_2020_SD-352,TaylorPrentice,TaylorPrentice,,,,Lots of surface gravel/cobble cover. ,2019-09-01,COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{0B49AEC4-E40D-4268-81E4-14DBCE83AE07}
59965,COS05000_2020_MMS-085,COS05000_2020_MMS-085,9/11/2019 15:58:56,,9/9/2019 18:00:00,COS05000_2020_MMS-085,PhoebeRoberts,PhoebeRoberts,,,,,2019-09-01,COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{B56BCFF9-71EA-490E-9864-49F2ABE4A867}
59966,COS05000_2019_SS-250,COS05000_2019_SS-250,9/24/2019 18:12:47,,9/8/2019 18:00:00,COS05000_2019_SS-250,BrandiWheeler,TaylorPrentice,,,,"Didn't have full kit, some stability are estimates. ",2019-09-01,COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{84E4382B-73AF-47F9-AA2F-F90B6A9F5D45}
59967,COS05000_2021_MC-052,COS05000_2021_MC-052,9/11/2019 16:02:24,,9/10/2019 18:00:00,COS05000_2021_MC-052,PhoebeRoberts,PhoebeRoberts,,,,"Prominant O horizon, soil crust extremely uncommon",2019-09-01,COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{C6B7659D-6F6E-4B3B-B6B5-582AB2D98618}
59968,COS05000_2020_SS-253,COS05000_2020_SS-253,9/11/2019 16:02:25,,9/6/2019 18:00:00,COS05000_2020_SS-253,TaylorPrentice,TaylorPrentice,,,,Lots of herbaceous and woody litter (duff under trees and fallen trees) many of the peds able to collect had small amounts of organic matter in them helping to hold them together.,2019-09-01,COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{A38E450C-90A2-42F6-971D-BCC4A9C9EA88}
60028,COS05000_2019_AS-002,COS05000_2019_AS-002,10/18/2019 20:46:10,,9/21/2019 18:00:00,COS05000_2019_AS-002,PhoebeRoberts,TaylorPrentice,,,,Had to move plot 50m West due to slope. ,2019-09-01,COS05000_2019_AS-0022019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:36:18,DBROWNING,4/6/2020 17:36:18,{204568D7-EFEC-4C87-93D4-F0146BAAD219}
63966,1909211318477460,1910221126432764,10/25/2019 9:57:47,Soil,10/5/2019 0:00:00,,Taylor Prentice,Taylor Prentice,Brandi Wheeler,Brandi Wheeler,1,,2019-09-01,19092113184774602019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{2B8F9829-E5E4-4ABF-9AEB-4FA8EAEC2BB8}
63967,1909211320125674,1910221401192620,10/25/2019 11:11:05,Soil,10/8/2019 0:00:00,,Phoebe Roberts,Phoebe Roberts,Brandi Wheeler,Brandi Wheeler,1,""M"" is unable to sample rock or bedrock,2019-09-01,19092113201256742019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{5DAA182D-9479-4DB9-B2EC-35F5067DDE26}
63968,1909211320183805,1910221540026296,10/25/2019 10:53:27,Soil,10/9/2019 0:00:00,,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,1,line 2 position 4 and line 3 position 12 were hydrophobic,2019-09-01,19092113201838052019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{CF4F08DD-F783-438A-B21F-30FA24280509}
63969,1909211320061553,1910221650573900,10/25/2019 10:08:59,Soil,10/8/2019 0:00:00,,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,1,""M"" is unable to sample due to rock or bedrock. Line 2 position 20 was hydrophobic,2019-09-01,19092113200615532019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{4C31E796-B1D2-4861-8C9F-7770ED491192}
63970,1909211320512719,1910230813313577,10/25/2019 11:36:12,Soil,10/4/2019 0:00:00,,Taylor Prentice,Taylor Prentice,Brandi Wheeler,Brandi Wheeler,1,""M"" is unable to sample due to bedrock,2019-09-01,19092113205127192019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{2507ACF6-DC60-48A1-9CFD-F54CB6B91233}
63971,1909211321146087,1910230858042580,10/25/2019 11:56:31,Soil,9/24/2019 0:00:00,,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,1,,2019-09-01,19092113211460872019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{0FC2D4CA-992D-420A-A09A-F8DD157D29C2}
63972,1909211320468695,1910230954276302,10/25/2019 7:00:42,Soil,10/4/2019 0:00:00,,Phoebe Roberts,Phoebe Roberts,Brandi Wheeler,Brandi Wheeler,1,""M"" was unable to sample due to rock or bedrock,2019-09-01,19092113204686952019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{559F2A0A-36B8-473A-B2A2-0A819982E664}
63973,1909211320573361,1910251145465830,10/25/2019 11:49:56,Soil,10/5/2019 0:00:00,,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,Brandi Wheeler,1,""M"" is unable to sample due to rock or bedrock. Line 1 position 24 and line 3 position 4 were hydrophobic,2019-09-01,19092113205733612019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{9EE96226-D746-4517-A3B2-799E97D8DC95}
63974,1909211318076611,1909301558035773,10/25/2019 8:33:07,Soil,9/22/2019 0:00:00,,Taylor Prentice,Taylor Prentice,Brandi Wheeler,Brandi Wheeler,1,Any ""M""s in this form were due to not being able to sample (rock or bedrock),2019-09-01,19092113180766112019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{5D12B3FD-1963-4661-AA1E-7CAD06AB0B2A}
63975,1909211318567121,1910011331209965,10/25/2019 9:58:51,Soil,9/22/2019 0:00:00,,Phoebe Roberts,Phoebe Roberts,Brandi Wheeler,Brandi Wheeler,1,""M"" is unable to sample due to rock or bedrock,2019-09-01,19092113185671212019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{E390E652-84CB-4E65-A3B3-F42EAD0CF1DD}
63976,1910012045455762,191001213428249,10/25/2019 10:00:48,Soil,9/24/2019 0:00:00,,Taylor Prentice,Taylor Prentice,Brandi Wheeler,Brandi Wheeler,1,,2019-09-01,19100120454557622019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{1B736789-AABE-4F19-806E-B5B67C6CD48C}
63977,1909211320392825,1910060838047968,10/25/2019 11:14:31,Soil,9/24/2019 0:00:00,,Phoebe Roberts,Phoebe Roberts,Brandi Wheeler,Brandi Wheeler,1,,2019-09-01,19092113203928252019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{04BEA132-CD33-4655-A38A-5AD61F2E5474}
