OBJECTID,RecKey,BoxNum,Line1,Line2,Line3,Line4,Line5,Line6,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18,Veg1,Veg2,Veg3,Veg4,Veg5,Veg6,Veg7,Veg8,Veg9,Veg10,Veg11,Veg12,Veg13,Veg14,Veg15,Veg16,Veg17,Veg18,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Rating14,Rating15,Rating16,Rating17,Rating18,Hydro1,Hydro2,Hydro3,Hydro4,Hydro5,Hydro6,Hydro7,Hydro8,Hydro9,Hydro10,Hydro11,Hydro12,Hydro13,Hydro14,Hydro15,Hydro16,Hydro17,Hydro18,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
169548,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-091_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,M,Sh,Sh,NC,M,M,M,M,M,G,G,Sh,M,G,M,M,Sh,6,6,1,5,6,6,6,6,6,6,6,4,5,6,3,6,6,6,0,0,,,0,0,0,0,0,0,0,,,0,,0,0,0,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-091_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{D9C35F7E-CD47-43E8-9C2C-E20799B8D4BE}
169549,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,F,NC,NC,NC,NC,G,NC,NC,NC,F,NC,NC,NC,F,NC,NC,1,2,1,1,3,5,5,2,1,1,1,2,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{44FBB25B-57BC-4B30-9DAF-B5A7D16B51F6}
169550,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-388_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,G,G,F,NC,NC,NC,NC,NC,NC,NC,NC,G,T,NC,G,F,G,6,5,1,1,2,3,4,2,4,2,2,1,6,3,3,5,2,5,0,,,,,,,,,,,,0,,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-388_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{83C83266-BA32-495F-B83D-57C3548F4A98}
169551,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-291_V1,,,,,,,,,,,,,,,,,,,,,,,,,,F,NC,NC,G,NC,NC,T,Sh,NC,NC,NC,G,NC,NC,NC,T,NC,G,6,2,4,3,3,2,5,6,5,3,4,6,1,1,2,5,6,6,0,,,,,,,0,,,,0,,,,,0,0,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-291_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{492F20AB-232D-466E-BCE4-CE09FDD028D6}
169552,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,F,NC,F,NC,F,F,NC,F,NC,F,NC,NC,T,F,NC,Sh,1,1,3,5,1,4,4,6,3,6,6,6,1,1,4,5,6,6,,,,,,,,0,,0,0,0,,,,,0,0,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{1BADC8F7-2D9B-4896-8461-E3124794B6F9}
169553,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-UN-04_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,NC,NC,NC,NC,NC,F,F,NC,NC,F,NC,F,F,NC,NC,F,1,4,4,5,2,1,5,2,6,3,5,1,3,2,5,1,6,5,,,,,,,,,0,,,,,,,,0,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-UN-04_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{31B5688D-B6DE-4ED6-8D92-73C3238B2E81}
169554,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-03_V3,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,NC,NC,NC,G,F,G,NC,NC,T,M,NC,NC,NC,F,F,G,6,6,1,1,2,2,6,1,4,1,1,6,1,1,1,6,4,6,0,0,,,,,0,,,,,0,,,,0,,0,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-03_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{76330657-01E9-4825-ADA5-A3A43353788F}
169555,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-15_V3,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,NC,F,F,F,NC,F,F,F,F,F,NC,G,F,M,F,NC,6,1,5,6,6,6,4,5,6,6,1,3,1,6,4,6,6,4,0,,,0,0,0,,,0,0,,,,0,,0,0,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-15_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{F95BF1CF-D9B6-4885-8382-1A0790CFCC9E}
169556,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-01_V3,,,,,,,,,,,,,,,,,,,,,,,,,,G,F,F,NC,F,NC,G,NC,F,F,F,NC,F,NC,NC,T,F,G,1,1,1,2,6,1,5,6,1,6,5,1,1,5,4,5,6,1,,,,,0,,,1,,0,,,,,,,0,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-01_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{69D6DB92-6750-4AD2-A6D6-2AFD11C99F31}
169557,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-150_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,T,G,T,M,Sh,M,NC,NC,NC,Sh,NC,F,M,NC,NC,M,1,1,6,2,6,6,6,6,1,2,6,1,5,6,6,3,6,6,,,0,,0,0,0,0,,,0,,,0,0,,0,0,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-150_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{28D3F86B-4511-4481-A633-1030BFA89BA4}
169558,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-02_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,G,NC,NC,NC,F,F,Sh,Sh,F,U,F,NC,NC,NC,NC,U,1,1,4,3,4,1,1,4,2,1,1,0,1,2,1,3,2,0,,,,,,,,,,,,,,,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-02_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{D1100262-D9EE-4306-BD03-6F1E40DF6F58}
169559,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-29_V3,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,F,NC,F,M,F,F,F,F,F,F,F,F,F,F,F,T,3,6,4,1,6,6,6,5,6,6,2,5,6,5,6,1,4,4,,0,,,0,0,0,,0,0,,,0,,0,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-29_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{37035394-97E6-4881-8B9D-76E7C83E308E}
169560,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-12_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,NC,NC,NC,NC,F,NC,NC,NC,F,NC,F,NC,NC,F,4,1,1,1,1,1,2,1,3,1,1,1,5,1,5,3,1,2,,,,,,,,,,,,,,,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-12_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{2AD3F23C-B44E-4D6D-B866-2EF784CF60F7}
169561,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-13_V3,,,,,,,,,,,,,,,,,,,,,,,,,,F,NC,NC,F,NC,T,T,NC,G,F,NC,G,NC,M,F,M,F,Sh,2,5,1,5,4,5,4,1,4,1,1,2,3,6,6,6,6,6,,,,,,,,,,,,,,0,0,0,0,0,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-13_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{80940591-C0DA-4D75-8331-9D5BCC7519DE}
169562,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-14_V3,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,NC,NC,NC,NC,NC,G,NC,NC,NC,NC,NC,NC,NC,NC,F,G,NC,1,6,2,1,1,5,1,1,2,1,1,1,1,1,1,5,1,1,,1,,,,,,,,,,,,,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-14_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{7E4DE74C-0C1B-43D4-8D1E-F00C9DD65DB8}
169572,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,NC,NC,Sh,NC,Sh,NC,F,T,NC,NC,F,NC,NC,NC,NC,NC,1,3,6,4,1,3,1,6,2,1,5,1,6,2,5,2,1,6,,,0,,,,,1,,,,,0,,,,,0,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{74FA41E0-DA3C-4B5F-BFB3-EF141A542F62}
169573,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-04_V3,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,Sh,Sh,NC,NC,NC,Sh,Sh,Sh,NC,NC,T,Sh,Sh,NC,NC,NC,1,2,3,6,1,1,1,1,5,2,1,1,5,3,1,1,3,1,,,,0,,,,,,,,,,,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-04_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:14,DBROWNING,3/30/2022 15:26:14,{5EB3608A-72A2-4997-B580-4EB8833C7A65}
179742,CO_UFO_GUSG_2022_GreenMtnJensenWare_196_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,Sh,U,U,NC,Sh,G,U,NC,Sh,Sh,Sh,NC,Sh,Sh,Sh,2,1,2,1,0,0,1,2,1,0,4,6,6,6,5,4,5,5,,,,,,,,,,,,0,0,0,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnJensenWare_196_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{009CB110-160B-41C7-9C58-7034E2124E54}
179746,CO_UFO_GUSG_2022_GrizzlyGulch_Oversample_004_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,NC,G,NC,G,NC,NC,Sh,U,Sh,Sh,Sh,NC,Sh,NC,NC,NC,4,3,5,4,3,3,3,2,3,0,4,1,3,2,1,6,2,5,,,,,,,,,,,,,,,,0,,,2022-09-01,CO_UFO_GUSG_2022_GrizzlyGulch_Oversample_004_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{02775A95-2BE6-43D9-A5C2-A3FEC5D38CE4}
179820,CO_UFO_GUSG_2022_GreenMtnWest_216_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,Sh,Sh,M,NC,NC,NC,T,T,T,NC,NC,T,T,NC,T,1,6,1,6,6,6,1,1,2,5,5,3,1,2,1,3,5,4,,0,,1,1,0,,,,,,,,,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnWest_216_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{23490C74-BB3D-4567-A26D-5F3DB203D218}
179824,CO_UFO_LUP_2018_SD_413_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,1,1,1,2,1,1,1,1,1,4,5,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2022-09-01,CO_UFO_LUP_2018_SD_413_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{2467EC2F-D484-45BF-8EAE-61A7734D1F2C}
179828,CO_UFO_LUP_2018_SS_312_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,T,NC,NC,NC,T,Sh,NC,T,T,NC,T,Sh,NC,Sh,Sh,Sh,T,6,6,3,6,3,6,6,5,2,2,2,1,1,4,1,4,5,5,0,0,,0,,0,1,,,,,,,,,,,,2022-09-01,CO_UFO_LUP_2018_SS_312_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{25C03EC7-1365-472D-AE88-A06656048FD1}
179837,CO_UFO_GUSG_2022_GreenMtnMiddle_088_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,M,G,Sh,NC,NC,NC,NC,Sh,G,NC,NC,Sh,G,NC,Sh,M,NC,2,6,1,6,2,2,2,2,5,5,1,3,5,2,2,6,6,2,,0,,0,,,,,,,,,,,,0,0,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnMiddle_088_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{2B0CC933-C859-4552-8D0A-5BC044F897A4}
179840,CO_UFO_LUP_2018_MMS_100_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,Sh,NC,NC,NC,NC,NC,NC,Sh,Sh,Sh,NC,Sh,NC,F,F,F,NC,6,5,6,6,1,2,1,6,6,6,6,5,1,3,6,5,5,6,0,,0,0,,,,1,1,0,0,,,,0,,,0,2022-09-01,CO_UFO_LUP_2018_MMS_100_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{2C6B2BF2-64DC-4C47-A6AF-D5A213C04892}
179848,CO_UFO_GUSG_2022_GouldRes_Oversample_005_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,G,Sh,NC,NC,Sh,Sh,Sh,G,NC,NC,G,M,G,NC,NC,Sh,NC,3,3,4,3,3,3,1,1,4,3,2,1,6,1,3,5,1,6,,,,,,,,,,,,,0,,,,,0,2022-09-01,CO_UFO_GUSG_2022_GouldRes_Oversample_005_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{2E62F354-9DB0-4AD3-9F4F-98C1095A5EFA}
179851,CO_UFO_LUP_2018_SS_320_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,NC,NC,NC,NC,NC,NC,Sh,Sh,NC,NC,NC,NC,NC,NC,Sh,NC,G,2,3,6,2,3,6,2,5,2,1,2,3,2,1,2,6,6,6,,,0,,,0,,,,,,,,,,0,0,0,2022-09-01,CO_UFO_LUP_2018_SS_320_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{2EEA8298-D04C-49FA-9D26-2E0761AF5727}
179854,CO_UFO_GUSG_2022_IronCanyon_121_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,M,G,NC,M,M,NC,NC,NC,NC,Sh,NC,NC,G,M,T,Sh,M,1,6,1,3,6,6,4,1,1,1,1,2,3,6,5,6,5,6,,0,,,0,0,,,,,,,,0,,0,,0,2022-09-01,CO_UFO_GUSG_2022_IronCanyon_121_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{31C3FD6D-A8D9-4B57-B759-13E6665D9C68}
179855,CO_UFO_LUP_2018_SS_313_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,NC,NC,T,NC,M,Sh,NC,M,T,NC,T,NC,M,T,T,NC,NC,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,2022-09-01,CO_UFO_LUP_2018_SS_313_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{3219EA7F-0574-4148-A126-4201ED832D66}
179857,CO_UFO_LUP_2018_GR_025_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,F,U,U,T,U,T,NC,NC,NC,NC,NC,T,NC,T,NC,NC,NC,6,6,0,0,6,0,6,5,2,3,6,6,2,4,3,4,5,6,0,0,,,1,,1,,,,0,0,,,,,,0,2022-09-01,CO_UFO_LUP_2018_GR_025_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{32898C9F-697B-442B-A68B-750C4F96BA47}
179864,CO_UFO_LUP_2018_PP_176_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,Sh,Sh,Sh,NC,NC,Sh,Sh,NC,NC,NC,T,NC,G,Sh,Sh,NC,2,5,1,6,5,1,1,6,3,1,2,2,1,1,2,3,2,6,,,,0,,,,0,,,,,,,,,,0,2022-09-01,CO_UFO_LUP_2018_PP_176_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{3446647A-AB70-47CB-9DF3-C18182176910}
179865,CO_UFO_LUP_2018_SD_401_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,T,T,NC,NC,NC,F,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,3,3,4,3,1,3,4,2,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2022-09-01,CO_UFO_LUP_2018_SD_401_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{34733BD9-095C-43FB-ABBA-969C7127B369}
179868,CO_UFO_GUSG_2022_GreenMtnEast_248_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,Sh,NC,NC,NC,NC,NC,NC,1,3,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnEast_248_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{3513E62E-66CC-4FA1-9DA9-5F5DAAD77B79}
179877,CO_UFO_LUP_2018_MMS_102_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,NC,NC,NC,Sh,NC,U,G,Sh,NC,Sh,NC,Sh,Sh,NC,1,3,3,5,2,1,1,2,1,0,3,6,1,6,1,6,5,1,,,,,,,,,,,,0,,0,,0,,,2022-09-01,CO_UFO_LUP_2018_MMS_102_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{37629217-AF74-458B-834F-E2985CC3D35B}
179908,CO_UFO_LUP_2018_PP_177_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,NC,NC,NC,T,NC,U,T,T,NC,NC,T,T,T,NC,NC,NC,NC,4,6,3,4,4,6,0,3,3,3,3,3,3,3,3,3,5,3,,0,,,,0,,,,,,,,,,,,,2022-09-01,CO_UFO_LUP_2018_PP_177_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{45E2314B-9186-4922-9612-40C3B070AADC}
179909,CO_UFO_GUSG_2022_Buck_052_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,Sh,Sh,NC,NC,NC,Sh,NC,NC,Sh,NC,NC,Sh,NC,F,Sh,5,6,3,6,3,1,1,2,6,3,2,2,1,2,4,3,1,1,,0,,0,,,,,0,,,,,,,,,,2022-09-01,CO_UFO_GUSG_2022_Buck_052_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{474398F5-05A8-41E2-9732-FD50BC98B6B8}
179911,CO_UFO_LUP_2018_SD_404_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,G,G,Sh,NC,NC,Sh,NC,Sh,NC,NC,Sh,NC,Sh,NC,NC,6,1,2,1,5,1,1,6,6,4,6,2,1,6,3,5,3,4,0,,,,,,,0,0,,0,,,0,,,,,2022-09-01,CO_UFO_LUP_2018_SD_404_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{487CEA33-1FB4-455A-A165-BE4A103EDC90}
179913,CO_UFO_LUP_2018_GR_028_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,6,1,3,1,4,2,2,1,1,1,1,1,5,1,2,1,1,3,0,,,,,,,,,,,,,,,,,,2022-09-01,CO_UFO_LUP_2018_GR_028_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{48E787FE-676F-4AA2-8CC1-1538A2C58ADC}
179924,CO_UFO_GUSG_2022_BlackRidge_007_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,M,NC,M,NC,M,M,NC,NC,NC,NC,NC,NC,M,NC,NC,NC,6,5,6,6,6,1,6,6,2,2,5,1,3,3,6,3,2,2,0,,0,0,0,,0,0,,,,,,,0,,,,2022-09-01,CO_UFO_GUSG_2022_BlackRidge_007_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{4B6BFD09-49D2-4A9B-B08B-6BA0E046E11A}
179927,CO_UFO_LUP_2018_PP_179_V1,,,,,,,,,,,,,,,,,,,,,,,,,,U,NC,NC,NC,NC,NC,NC,NC,T,NC,T,NC,NC,NC,NC,NC,T,T,0,1,1,1,3,1,1,1,1,1,1,2,1,3,1,3,3,1,,,,,,,,,,,,,,,,,,,2022-09-01,CO_UFO_LUP_2018_PP_179_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{4C474961-804F-43E6-9238-7C65ED9B3E19}
179930,CO_UFO_GUSG_2022_GreenMtnMiddle_085_V1,,,,,,,,,,,,,,,,,,,,,,,,,,F,Sh,Sh,Sh,NC,NC,NC,NC,Sh,G,NC,NC,Sh,G,NC,G,Sh,NC,2,5,4,4,3,3,1,3,5,2,5,2,4,4,2,4,5,2,,,,,,,,,,,,,,,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnMiddle_085_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{4D0E53D0-4CBE-4EE4-898A-F4917622AB27}
179931,CO_UFO_GUSG_2022_GreenMtnWest_213_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,NC,NC,Sh,M,Sh,Sh,NC,M,G,Sh,NC,NC,G,Sh,NC,G,G,3,3,2,3,5,6,5,2,5,1,2,3,1,1,1,1,1,4,,,,,,0,,,,,,,,,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnWest_213_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{4D48D4E0-561C-41A8-9822-2D3CB9A5B141}
179933,CO_SWDO_FUELS_2022_Mullins_Ranch_5_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,Sh,M,Sh,Sh,Sh,Sh,M,M,M,M,M,NC,Sh,M,Sh,M,M,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,2022-09-01,CO_SWDO_FUELS_2022_Mullins_Ranch_5_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{4E0AEBFC-900B-44AB-9128-10616039D545}
179934,CO_UFO_LUP_2018_RI_210_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,Sh,NC,NC,NC,NC,NC,Sh,NC,NC,NC,NC,NC,NC,NC,Sh,3,2,2,1,1,1,2,2,3,1,1,1,1,1,6,2,1,1,,,,,,,,,,,,,,,0,,,,2022-09-01,CO_UFO_LUP_2018_RI_210_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{4E6FE1BF-0C2B-4E70-B865-93C97DD63C58}
179938,CO_UFO_GUSG_2022_GreenMtnJensenWare_197_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,Sh,Sh,U,G,G,Sh,G,G,G,NC,Sh,Sh,G,NC,NC,NC,Sh,5,4,5,0,1,2,1,2,1,3,2,6,6,2,3,2,1,2,,,,,,,,,,,,0,0,,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnJensenWare_197_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{50134D51-6FC5-4F6E-A4BB-B31C665B0E28}
179947,CO_UFO_LUP_2018_SS_311_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,NC,Sh,F,NC,NC,T,NC,NC,T,T,NC,NC,NC,NC,T,T,Sh,6,2,2,3,1,1,6,6,2,2,6,5,2,2,4,6,1,6,0,,,,,,0,0,,,0,,,,,0,,0,2022-09-01,CO_UFO_LUP_2018_SS_311_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:28,DBROWNING,2/8/2023 18:12:28,{5379311F-B5A0-4AD1-BCCC-E64133D40068}
